"","V1","V2","V3"
"2031",0.294422904419544,0.99382,"Limit Shapes"
"2041",0.296026094047577,0.99395,"Limit Shapes"
"2053",0.297628640588792,0.99412,"Limit Shapes"
"2061",0.299230544043189,0.99428,"Limit Shapes"
"2071",0.300832125954179,0.99447,"Limit Shapes"
"2081",0.301181960021264,0.9945,"Limit Shapes"
"2091",0.3040368974932,0.9948,"Limit Shapes"
"2102",0.305640408664641,0.99493,"Limit Shapes"
"2111",0.307242312119038,0.99511,"Limit Shapes"
"2121",0.308848717181154,0.99517,"Limit Shapes"
"2131",0.310451906809185,0.99532,"Limit Shapes"
"2142",0.31080174087627,0.99534,"Limit Shapes"
"2151",0.313659893782289,0.99553,"Limit Shapes"
"2161",0.315264691127364,0.99565,"Limit Shapes"
"2171",0.316869166929029,0.99574,"Limit Shapes"
"2181",0.318470748840018,0.9959,"Limit Shapes"
"2191",0.320074903098275,0.99602,"Limit Shapes"
"2201",0.321678735813122,0.99616,"Limit Shapes"
"2211",0.323281925441154,0.99628,"Limit Shapes"
"2221",0.324885436612594,0.9964,"Limit Shapes"
"2232",0.326491198587893,0.9965,"Limit Shapes"
"2241",0.328094066672517,0.99661,"Limit Shapes"
"2251",0.329698542474181,0.99672,"Limit Shapes"
"2261",0.331301410558804,0.99687,"Limit Shapes"
"2271",0.331648672278623,0.99688,"Limit Shapes"
"2281",0.334508754445092,0.99712,"Limit Shapes"
"2291",0.336111622529716,0.99727,"Limit Shapes"
"2301",0.337714812157748,0.99741,"Limit Shapes"
"2311",0.339319287959412,0.99751,"Limit Shapes"
"2322",0.340923763761077,0.99762,"Limit Shapes"
"2331",0.342525988758883,0.99777,"Limit Shapes"
"2341",0.344131107647365,0.99787,"Limit Shapes"
"2351",0.345733975731989,0.99801,"Limit Shapes"
"2361",0.347338129990245,0.99813,"Limit Shapes"
"2371",0.348943248878727,0.99819,"Limit Shapes"
"2381",0.350548689310617,0.99827,"Limit Shapes"
"2391",0.352153165112282,0.99839,"Limit Shapes"
"2401",0.352504926891454,0.9984,"Limit Shapes"
"2412",0.355360187455163,0.99864,"Limit Shapes"
"2421",0.356964663256827,0.99872,"Limit Shapes"
"2431",0.358569782145309,0.99881,"Limit Shapes"
"2441",0.360174257946974,0.99891,"Limit Shapes"
"2451",0.361779055292047,0.999,"Limit Shapes"
"2461",0.362117311731948,0.99904,"Limit Shapes"
"2471",0.364988328438784,0.99918,"Limit Shapes"
"2481",0.366593768870676,0.99926,"Limit Shapes"
"2491",0.368199852389382,0.99932,"Limit Shapes"
"2502",0.369805292821272,0.99938,"Limit Shapes"
"2512",0.371411376339979,0.99943,"Limit Shapes"
"2521",0.373018424488911,0.99946,"Limit Shapes"
"2531",0.374623221833984,0.99953,"Limit Shapes"
"2541",0.376231877699959,0.99954,"Limit Shapes"
"2551",0.377837639675257,0.99957,"Limit Shapes"
"2561",0.379445330911005,0.99958,"Limit Shapes"
"2571",0.381051414429712,0.99961,"Limit Shapes"
"2581",0.382657819491827,0.99966,"Limit Shapes"
"2592",0.383003152467317,0.99967,"Limit Shapes"
"2601",0.385871915789691,0.99969,"Limit Shapes"
"2611",0.387479285482031,0.99971,"Limit Shapes"
"2621",0.389086333630963,0.99973,"Limit Shapes"
"2631",0.390693381779895,0.99974,"Limit Shapes"
"2641",0.392301394559052,0.99976,"Limit Shapes"
"2651",0.39390715653435,0.99979,"Limit Shapes"
"2661",0.395513883139875,0.99982,"Limit Shapes"
"2671",0.397121895919031,0.99982,"Limit Shapes"
"2682",0.398728622524555,0.99984,"Limit Shapes"
"2691",0.40033695684712,0.99984,"Limit Shapes"
"2701",0.401943361909234,0.99988,"Limit Shapes"
"2711",0.403550410058166,0.9999,"Limit Shapes"
"2721",0.403877091451487,0.9999,"Limit Shapes"
"2731",0.406764827899439,0.99995,"Limit Shapes"
"2741",0.408371554504962,0.99995,"Limit Shapes"
"2751",0.409978602653895,0.99997,"Limit Shapes"
"2761",0.411586293889643,0.99997,"Limit Shapes"
"2772",0.4131943066688,0.99998,"Limit Shapes"
"2781",0.413548321832436,0.99998,"Limit Shapes"
"2791",0.416409046053481,0.99999,"Limit Shapes"
"2801",0.418017058832638,0.99999,"Limit Shapes"
"2811",0.419624428524978,0.99999,"Limit Shapes"
"2821",0.421231155130501,1,"Limit Shapes"
"2831",0.422838846366249,1,"Limit Shapes"
"2841",0.424447502232222,1,"Limit Shapes"
"2851",0.426054550381155,1,"Limit Shapes"
"2862",0.427662563160312,1,"Limit Shapes"
"2871",0.429269932852652,1,"Limit Shapes"
"2881",0.430877624088402,1,"Limit Shapes"
"2891",0.432486279954375,1,"Limit Shapes"
"2901",0.434093649646715,1,"Limit Shapes"
"2911",0.434429976310044,1,"Limit Shapes"
"2921",0.437309032118213,1,"Limit Shapes"
"2931",0.438916080267145,1,"Limit Shapes"
"2941",0.440524093046301,1,"Limit Shapes"
"2952",0.442131141195232,1,"Limit Shapes"
"2961",0.443739475517798,1,"Limit Shapes"
"2971",0.44534652366673,1,"Limit Shapes"
"2981",0.446955179532704,1,"Limit Shapes"
"2991",0.448562227681635,1,"Limit Shapes"
"3001",0.450170240460794,1,"Limit Shapes"
"3011",0.451777931696542,1,"Limit Shapes"
"3021",0.453384979845474,1,"Limit Shapes"
"3031",0.45499331416804,1,"Limit Shapes"
"3042",0.455290738207925,1,"Limit Shapes"
"3051",0.458208696639537,1,"Limit Shapes"
"3061",0.459816066331876,1,"Limit Shapes"
"3071",0.461424722197849,1,"Limit Shapes"
"3081",0.463031127259964,1,"Limit Shapes"
"3091",0.464638818495713,1,"Limit Shapes"
"3101",0.464932385046941,1,"Limit Shapes"
"3111",0.467855487140844,1,"Limit Shapes"
"3121",0.469462535289775,1,"Limit Shapes"
"3132",0.471070226525525,1,"Limit Shapes"
"3141",0.472677917761274,1,"Limit Shapes"
"3151",0.474285287453614,1,"Limit Shapes"
"3161",0.475892978689363,1,"Limit Shapes"
"3171",0.477502599185562,1,"Limit Shapes"
"3181",0.479109004247676,1,"Limit Shapes"
"3191",0.480717017026833,1,"Limit Shapes"
"3201",0.482324065175764,1,"Limit Shapes"
"3211",0.483931756411513,1,"Limit Shapes"
"3222",0.485539447647262,1,"Limit Shapes"
"3231",0.48714713888301,1,"Limit Shapes"
"3241",0.48875450857535,1,"Limit Shapes"
"3251",0.490362521354509,1,"Limit Shapes"
"3261",0.491970212590257,1,"Limit Shapes"
"3271",0.493578225369414,1,"Limit Shapes"
"3281",0.495184951974938,1,"Limit Shapes"
"3291",0.496792643210686,1,"Limit Shapes"
"3301",0.498400655989843,1,"Limit Shapes"
"3312",0.500008989796287,1,"Limit Shapes"
"3321",0.501616681548156,1,"Limit Shapes"
"3331",0.503224694327313,1,"Limit Shapes"
"3341",0.504831742476244,1,"Limit Shapes"
"3351",0.506439112168586,1,"Limit Shapes"
"3361",0.508047124947742,1,"Limit Shapes"
"3371",0.509655137726898,1,"Limit Shapes"
"3381",0.511262185875832,1,"Limit Shapes"
"3391",0.512871163285214,1,"Limit Shapes"
"3402",0.514477246803921,1,"Limit Shapes"
"3412",0.516086224213303,1,"Limit Shapes"
"3421",0.517692950818827,1,"Limit Shapes"
"3431",0.519300642054575,1,"Limit Shapes"
"3441",0.520909297920548,1,"Limit Shapes"
"3451",0.522516989156296,1,"Limit Shapes"
"3461",0.524125323478861,1,"Limit Shapes"
"3471",0.525732050084386,1,"Limit Shapes"
"3481",0.527339098233317,1,"Limit Shapes"
"3492",0.528948075642699,1,"Limit Shapes"
"3501",0.530554480704816,1,"Limit Shapes"
"3511",0.532162493483973,1,"Limit Shapes"
"3521",0.533770184719721,1,"Limit Shapes"
"3531",0.53537787595547,1,"Limit Shapes"
"3541",0.536985567191219,1,"Limit Shapes"
"3551",0.538593579970375,1,"Limit Shapes"
"3561",0.540201592749532,1,"Limit Shapes"
"3571",0.541808640898463,1,"Limit Shapes"
"3582",0.543416332134211,1,"Limit Shapes"
"3591",0.545025309543593,1,"Limit Shapes"
"3601",0.546632036149117,1,"Limit Shapes"
"3611",0.548240048928274,1,"Limit Shapes"
"3621",0.549846775533797,1,"Limit Shapes"
"3631",0.551456396029998,1,"Limit Shapes"
"3641",0.553063444178929,1,"Limit Shapes"
"3651",0.554671456958086,1,"Limit Shapes"
"3661",0.556277862020202,1,"Limit Shapes"
"3672",0.557885874799359,1,"Limit Shapes"
"3681",0.559493887578515,1,"Limit Shapes"
"3691",0.561100935727446,1,"Limit Shapes"
"3701",0.562708626963195,1,"Limit Shapes"
"3711",0.564316639742351,1,"Limit Shapes"
"3721",0.565924009434692,1,"Limit Shapes"
"3731",0.567531057583624,1,"Limit Shapes"
"3741",0.569140678079822,1,"Limit Shapes"
"3751",0.570748047772165,1,"Limit Shapes"
"3762",0.572354774377688,1,"Limit Shapes"
"3771",0.573963430243661,1,"Limit Shapes"
"3781",0.575571443022819,1,"Limit Shapes"
"3791",0.577178169628342,1,"Limit Shapes"
"3801",0.578786182407499,1,"Limit Shapes"
"3811",0.580392909013022,1,"Limit Shapes"
"3821",0.582001243335586,1,"Limit Shapes"
"3831",0.583611506918601,1,"Limit Shapes"
"3841",0.585217911980718,1,"Limit Shapes"
"3852",0.586824960129649,1,"Limit Shapes"
"3861",0.588432972908805,1,"Limit Shapes"
"3871",0.59003937797092,1,"Limit Shapes"
"3881",0.591647069206671,1,"Limit Shapes"
"3891",0.593255725072645,1,"Limit Shapes"
"3901",0.594863416308394,1,"Limit Shapes"
"3911",0.596470464457326,1,"Limit Shapes"
"3921",0.598080084953524,1,"Limit Shapes"
"3931",0.598616090589566,1,"Limit Shapes"
"3942",0.601293859707978,1,"Limit Shapes"
"3951",0.602903158660768,1,"Limit Shapes"
"3961",0.603446563924172,1,"Limit Shapes"
"3971",0.606115647241591,1,"Limit Shapes"
"3981",0.607724624650972,1,"Limit Shapes"
"3991",0.60933231588672,1,"Limit Shapes"
"4001",0.61094032866588,1,"Limit Shapes"
"4011",0.612549306075262,1,"Limit Shapes"
"4021",0.61415506805056,1,"Limit Shapes"
"4032",0.615764367003351,1,"Limit Shapes"
"4041",0.617371093608874,1,"Limit Shapes"
"4051",0.618978784844622,1,"Limit Shapes"
"4061",0.620585832993554,1,"Limit Shapes"
"4071",0.622193524229302,1,"Limit Shapes"
"4081",0.623803466268908,1,"Limit Shapes"
"4091",0.625411479048066,1,"Limit Shapes"
"4101",0.627017241023364,1,"Limit Shapes"
"4111",0.628625896889337,1,"Limit Shapes"
"4122",0.629155796813468,1,"Limit Shapes"
"4131",0.631841600904245,1,"Limit Shapes"
"4141",0.63344800596636,1,"Limit Shapes"
"4151",0.635055697202109,1,"Limit Shapes"
"4161",0.636663388437858,1,"Limit Shapes"
"4171",0.638271079673606,1,"Limit Shapes"
"4181",0.639878127822537,1,"Limit Shapes"
"4191",0.641485497514877,1,"Limit Shapes"
"4201",0.643093510294033,1,"Limit Shapes"
"4212",0.644702166160006,1,"Limit Shapes"
"4221",0.646308571222122,1,"Limit Shapes"
"4231",0.647916262457871,1,"Limit Shapes"
"4241",0.649524918323844,1,"Limit Shapes"
"4251",0.650060924476007,1,"Limit Shapes"
"4261",0.65274094388216,1,"Limit Shapes"
"4271",0.654347348944275,1,"Limit Shapes"
"4281",0.654910360097649,1,"Limit Shapes"
"4291",0.657564017589406,1,"Limit Shapes"
"4302",0.659172030368562,1,"Limit Shapes"
"4312",0.660780686234536,1,"Limit Shapes"
"4321",0.66238709129665,1,"Limit Shapes"
"4331",0.66399446098899,1,"Limit Shapes"
"4341",0.665601830681331,1,"Limit Shapes"
"4351",0.667209521917079,1,"Limit Shapes"
"4361",0.668816891609419,1,"Limit Shapes"
"4371",0.670424261301762,1,"Limit Shapes"
"4381",0.672032917167735,1,"Limit Shapes"
"4392",0.673640929946892,1,"Limit Shapes"
"4401",0.675248942209929,1,"Limit Shapes"
"4411",0.676855990874981,1,"Limit Shapes"
"4421",0.678464003654137,1,"Limit Shapes"
"4431",0.68007073025966,1,"Limit Shapes"
"4441",0.680645640067509,1,"Limit Shapes"
"4451",0.683286755817974,1,"Limit Shapes"
"4461",0.684893482423496,1,"Limit Shapes"
"4471",0.686501173143125,1,"Limit Shapes"
"4482",0.688110151068627,1,"Limit Shapes"
"4491",0.689717842304376,1,"Limit Shapes"
"4501",0.691325211996718,1,"Limit Shapes"
"4511",0.692933867862692,1,"Limit Shapes"
"4521",0.69454155909844,1,"Limit Shapes"
"4531",0.696147321073739,1,"Limit Shapes"
"4541",0.697756620026529,1,"Limit Shapes"
"4551",0.699363989718869,1,"Limit Shapes"
"4561",0.700971680954618,1,"Limit Shapes"
"4572",0.701537908058198,1,"Limit Shapes"
"4581",0.704188671143156,1,"Limit Shapes"
"4591",0.705793468488229,1,"Limit Shapes"
"4601",0.70636773933823,1,"Limit Shapes"
"4611",0.709009815589951,1,"Limit Shapes"
"4621",0.710619114542744,1,"Limit Shapes"
"4631",0.712224554458512,1,"Limit Shapes"
"4641",0.713832246210382,1,"Limit Shapes"
"4651",0.715440580532947,1,"Limit Shapes"
"4662",0.717046985595063,1,"Limit Shapes"
"4671",0.718656927634669,1,"Limit Shapes"
"4681",0.720263654240192,1,"Limit Shapes"
"4691",0.721871345475941,1,"Limit Shapes"
"4701",0.723477750538055,1,"Limit Shapes"
"4711",0.725088014121071,1,"Limit Shapes"
"4721",0.726693454552961,1,"Limit Shapes"
"4731",0.728302431962343,1,"Limit Shapes"
"4741",0.729911730915132,1,"Limit Shapes"
"4752",0.731517492890434,1,"Limit Shapes"
"4761",0.732088867269151,1,"Limit Shapes"
"4771",0.734732232275114,1,"Limit Shapes"
"4781",0.736340566597679,1,"Limit Shapes"
"4791",0.737947614746611,1,"Limit Shapes"
"4801",0.739555305982358,1,"Limit Shapes"
"4811",0.741163318761516,1,"Limit Shapes"
"4821",0.742770366910448,1,"Limit Shapes"
"4831",0.74437902277642,1,"Limit Shapes"
"4842",0.745986070925353,1,"Limit Shapes"
"4851",0.747593119074284,1,"Limit Shapes"
"4861",0.749202418027075,1,"Limit Shapes"
"4871",0.750808823089192,1,"Limit Shapes"
"4881",0.752417478955166,1,"Limit Shapes"
"4891",0.752975351607459,1,"Limit Shapes"
"4901",0.755632218339846,1,"Limit Shapes"
"4911",0.75724055266241,1,"Limit Shapes"
"4921",0.758847600811343,1,"Limit Shapes"
"4932",0.760455292047092,1,"Limit Shapes"
"4941",0.762063947913064,1,"Limit Shapes"
"4951",0.763670674518588,1,"Limit Shapes"
"4961",0.765277722667519,1,"Limit Shapes"
"4971",0.766886056990085,1,"Limit Shapes"
"4981",0.768493748225832,1,"Limit Shapes"
"4991",0.770100474831359,1,"Limit Shapes"
"5001",0.77170945224074,1,"Limit Shapes"
"5011",0.773315857302856,1,"Limit Shapes"
"5022",0.774924834712237,1,"Limit Shapes"
"5031",0.776532525947986,1,"Limit Shapes"
"5041",0.778139574096917,1,"Limit Shapes"
"5051",0.779747265332666,1,"Limit Shapes"
"5061",0.781356564285457,1,"Limit Shapes"
"5071",0.782962004717346,1,"Limit Shapes"
"5081",0.784570017496503,1,"Limit Shapes"
"5091",0.786178351819068,1,"Limit Shapes"
"5101",0.787785721511409,1,"Limit Shapes"
"5112",0.789393412747156,1,"Limit Shapes"
"5121",0.791000460896091,1,"Limit Shapes"
"5131",0.792608795218655,1,"Limit Shapes"
"5141",0.794217772628038,1,"Limit Shapes"
"5151",0.795823534603335,1,"Limit Shapes"
"5161",0.797431547382493,1,"Limit Shapes"
"5171",0.799038595531423,1,"Limit Shapes"
"5181",0.800647894484214,1,"Limit Shapes"
"5191",0.802254621089739,1,"Limit Shapes"
"5202",0.803862312325485,1,"Limit Shapes"
"5212",0.804706671380572,1,"Limit Shapes"
"5221",0.807077694796982,1,"Limit Shapes"
"5231",0.808686993749774,1,"Limit Shapes"
"5241",0.809515598726213,1,"Limit Shapes"
"5251",0.811901090047639,1,"Limit Shapes"
"5261",0.81350813819657,1,"Limit Shapes"
"5271",0.814338673465701,1,"Limit Shapes"
"5281",0.816723520668067,1,"Limit Shapes"
"5292",0.818331211903816,1,"Limit Shapes"
"5301",0.819938903139566,1,"Limit Shapes"
"5311",0.821546272831904,1,"Limit Shapes"
"5321",0.82315460715447,1,"Limit Shapes"
"5331",0.824762941477034,1,"Limit Shapes"
"5341",0.826370311169376,1,"Limit Shapes"
"5351",0.827978002405122,1,"Limit Shapes"
"5361",0.829584729010647,1,"Limit Shapes"
"5371",0.831192741789805,1,"Limit Shapes"
"5382",0.832800433025555,1,"Limit Shapes"
"5391",0.834407802717893,1,"Limit Shapes"
"5401",0.835216148911243,1,"Limit Shapes"
"5411",0.837623828276206,1,"Limit Shapes"
"5421",0.839232484142181,1,"Limit Shapes"
"5431",0.840035688221602,1,"Limit Shapes"
"5441",0.842446580440044,1,"Limit Shapes"
"5451",0.844054593219202,1,"Limit Shapes"
"5461",0.845661962911541,1,"Limit Shapes"
"5472",0.847270297234108,1,"Limit Shapes"
"5481",0.848877345383037,1,"Limit Shapes"
"5491",0.850485358162198,1,"Limit Shapes"
"5501",0.852092727854536,1,"Limit Shapes"
"5511",0.853700419090286,1,"Limit Shapes"
"5521",0.855308110326033,1,"Limit Shapes"
"5531",0.856074333816767,1,"Limit Shapes"
"5541",0.858523171254121,1,"Limit Shapes"
"5551",0.860131827120096,1,"Limit Shapes"
"5562",0.860895159816881,1,"Limit Shapes"
"5571",0.863346888048184,1,"Limit Shapes"
"5581",0.864954579283934,1,"Limit Shapes"
"5591",0.865698937822898,1,"Limit Shapes"
"5601",0.868170283298839,1,"Limit Shapes"
"5611",0.869777652991177,1,"Limit Shapes"
"5621",0.871384701140113,1,"Limit Shapes"
"5631",0.872992713919268,1,"Limit Shapes"
"5641",0.874601048241834,1,"Limit Shapes"
"5652",0.876208417934173,1,"Limit Shapes"
"5661",0.877815787626515,1,"Limit Shapes"
"5671",0.879423157318853,1,"Limit Shapes"
"5681",0.88103149164142,1,"Limit Shapes"
"5691",0.882638539790353,1,"Limit Shapes"
"5701",0.884247195656324,1,"Limit Shapes"
"5711",0.885854243805258,1,"Limit Shapes"
"5721",0.886572240945946,1,"Limit Shapes"
"5731",0.889069626276754,1,"Limit Shapes"
"5742",0.890676995969095,1,"Limit Shapes"
"5751",0.892284687204845,1,"Limit Shapes"
"5761",0.893892699983999,1,"Limit Shapes"
"5771",0.895500069676342,1,"Limit Shapes"
"5781",0.897108082455496,1,"Limit Shapes"
"5791",0.898716095234655,1,"Limit Shapes"
"5801",0.900323143383588,1,"Limit Shapes"
"5811",0.901931156162743,1,"Limit Shapes"
"5821",0.903538525855085,1,"Limit Shapes"
"5832",0.90514621709083,1,"Limit Shapes"
"5841",0.906753908326582,1,"Limit Shapes"
"5851",0.907404381351514,1,"Limit Shapes"
"5861",0.90996929079808,1,"Limit Shapes"
"5871",0.911577303577235,1,"Limit Shapes"
"5881",0.912194013512049,1,"Limit Shapes"
"5891",0.914792686048731,1,"Limit Shapes"
"5901",0.916401020371299,1,"Limit Shapes"
"5911",0.917333801799198,1,"Limit Shapes"
"5922",0.91961543821257,1,"Limit Shapes"
"5931",0.921223450991728,1,"Limit Shapes"
"5941",0.922830820684066,1,"Limit Shapes"
"5951",0.924438833463224,1,"Limit Shapes"
"5961",0.926046524698971,1,"Limit Shapes"
"5971",0.927654215934721,1,"Limit Shapes"
"5981",0.929262228713876,1,"Limit Shapes"
"5991",0.930869276862812,1,"Limit Shapes"
"6001",0.932477610669254,1,"Limit Shapes"
"6012",0.93408626705135,1,"Limit Shapes"
"6021",0.935692672113463,1,"Limit Shapes"
"6031",0.937300041805805,1,"Limit Shapes"
"6041",0.938116103492592,1,"Limit Shapes"
"6051",0.940515424277301,1,"Limit Shapes"
"6061",0.942123758599868,1,"Limit Shapes"
"6071",0.942916993801386,1,"Limit Shapes"
"6081",0.945338497984549,1,"Limit Shapes"
"6091",0.946946189220294,1,"Limit Shapes"
"6102",0.948554523542861,1,"Limit Shapes"
"6112",0.950161571691793,1,"Limit Shapes"
"6121",0.951769262927544,1,"Limit Shapes"
"6131",0.953376954163289,1,"Limit Shapes"
"6141",0.954984645399041,1,"Limit Shapes"
"6151",0.956592336634786,1,"Limit Shapes"
"6161",0.958200349413945,1,"Limit Shapes"
"6171",0.958616100395865,1,"Limit Shapes"
"6181",0.961415410342033,1,"Limit Shapes"
"6192",0.9630237446646,1,"Limit Shapes"
"6201",0.963510555707524,1,"Limit Shapes"
"6211",0.966238805592689,1,"Limit Shapes"
"6221",0.967846175285026,1,"Limit Shapes"
"6231",0.968733303226271,1,"Limit Shapes"
"6241",0.971061557756525,1,"Limit Shapes"
"6251",0.972669892079092,1,"Limit Shapes"
"6261",0.97427726177143,1,"Limit Shapes"
"6271",0.975884631463772,1,"Limit Shapes"
"6282",0.977493287329743,1,"Limit Shapes"
"6291",0.979100335478677,1,"Limit Shapes"
"6301",0.980708348257836,1,"Limit Shapes"
"6311",0.982315717950173,1,"Limit Shapes"
"6321",0.983923087642515,1,"Limit Shapes"
"6331",0.985530778878261,1,"Limit Shapes"
"6341",0.987138470114012,1,"Limit Shapes"
"6351",0.988746161349758,1,"Limit Shapes"
"6361",0.988994388215924,1,"Limit Shapes"
"6372",0.991961543821256,1,"Limit Shapes"
"6381",0.993569556600415,1,"Limit Shapes"
"6391",0.993857008665674,1,"Limit Shapes"
"6401",0.996784617528504,1,"Limit Shapes"
"6411",0.998392308764249,1,"Limit Shapes"
"6421",1,1,"Limit Shapes"
"1102",0.0144180704298772,0.0487305263157894,"Limit Shapes (Misspecified)"
"2103",0.0144180704298772,0.0487305263157894,"Limit Shapes (Misspecified)"
"3102",0.0144180704298772,0.0487305263157894,"Limit Shapes (Misspecified)"
"4102",0.0144180704298772,0.0487305263157894,"Limit Shapes (Misspecified)"
"5102",0.0144180704298772,0.0487305263157894,"Limit Shapes (Misspecified)"
"6103",0.0144180704298772,0.0487305263157894,"Limit Shapes (Misspecified)"
"7102",0.0144180704298772,0.0487305263157894,"Limit Shapes (Misspecified)"
"812",0.0144180704298772,0.0487305263157894,"Limit Shapes (Misspecified)"
"912",0.0144203212337357,0.0487305263157894,"Limit Shapes (Misspecified)"
"1012",0.0144907392401666,0.0494705263157894,"Limit Shapes (Misspecified)"
"1112",0.0155511635948863,0.0664005263157895,"Limit Shapes (Misspecified)"
"1212",0.0165720381103776,0.0846405263157895,"Limit Shapes (Misspecified)"
"1313",0.0175938772560941,0.102850526315789,"Limit Shapes (Misspecified)"
"1413",0.0186141086847688,0.121120526315789,"Limit Shapes (Misspecified)"
"1513",0.0196369124607103,0.139330526315789,"Limit Shapes (Misspecified)"
"1614",0.0206638968170815,0.157371052631579,"Limit Shapes (Misspecified)"
"1712",0.0216966684386822,0.175261052631579,"Limit Shapes (Misspecified)"
"1813",0.0227320134397919,0.193052105263158,"Limit Shapes (Misspecified)"
"1912",0.0237911516208781,0.210112105263158,"Limit Shapes (Misspecified)"
"2013",0.0248689398357703,0.226612631578947,"Limit Shapes (Misspecified)"
"2112",0.0259637693351845,0.242552631578947,"Limit Shapes (Misspecified)"
"2212",0.0270862520838387,0.257623157894737,"Limit Shapes (Misspecified)"
"2312",0.0282286700076902,0.272093157894737,"Limit Shapes (Misspecified)"
"2413",0.0294045289621322,0.285543684210526,"Limit Shapes (Misspecified)"
"2513",0.0306090057960393,0.298064736842105,"Limit Shapes (Misspecified)"
"2612",0.0318459574819487,0.309604736842105,"Limit Shapes (Misspecified)"
"2712",0.0331012386904977,0.320556315789474,"Limit Shapes (Misspecified)"
"2812",0.0343848146867403,0.330636842105263,"Limit Shapes (Misspecified)"
"2912",0.035684468369522,0.340257894736842,"Limit Shapes (Misspecified)"
"3012",0.0369934468111462,0.349508947368421,"Limit Shapes (Misspecified)"
"3112",0.0383297564424809,0.35794,"Limit Shapes (Misspecified)"
"3212",0.0396911464596677,0.365611052631579,"Limit Shapes (Misspecified)"
"3313",0.0410454614896285,0.373501052631579,"Limit Shapes (Misspecified)"
"3413",0.0424129603154532,0.380971578947368,"Limit Shapes (Misspecified)"
"3512",0.043802966663742,0.387761578947368,"Limit Shapes (Misspecified)"
"3612",0.0452138743658163,0.393852631578947,"Limit Shapes (Misspecified)"
"3712",0.0466283190453825,0.399853684210526,"Limit Shapes (Misspecified)"
"3812",0.0480546628955423,0.405506842105263,"Limit Shapes (Misspecified)"
"3912",0.0495015839754739,0.410508421052631,"Limit Shapes (Misspecified)"
"4012",0.0509491476261013,0.41548947368421,"Limit Shapes (Misspecified)"
"4112",0.0523992851723586,0.420402105263158,"Limit Shapes (Misspecified)"
"4213",0.05385585203842,0.425093157894737,"Limit Shapes (Misspecified)"
"4313",0.055334284372371,0.429114736842105,"Limit Shapes (Misspecified)"
"4412",0.0568188249988388,0.432945263157895,"Limit Shapes (Misspecified)"
"4512",0.0582921121221349,0.437126315789474,"Limit Shapes (Misspecified)"
"4612",0.0597763317213153,0.440977368421053,"Limit Shapes (Misspecified)"
"4712",0.0612698765954592,0.444558947368421,"Limit Shapes (Misspecified)"
"4812",0.0627695302782409,0.44786,"Limit Shapes (Misspecified)"
"4912",0.0642662905864684,0.451321578947368,"Limit Shapes (Misspecified)"
"5012",0.0657736613110507,0.454442631578948,"Limit Shapes (Misspecified)"
"5113",0.0672819971819791,0.457574210526316,"Limit Shapes (Misspecified)"
"5213",0.0687877596733986,0.460724736842105,"Limit Shapes (Misspecified)"
"5312",0.0702977027452478,0.463765789473684,"Limit Shapes (Misspecified)"
"5412",0.0718086119956852,0.466798421052632,"Limit Shapes (Misspecified)"
"5512",0.0733294885756608,0.46947052631579,"Limit Shapes (Misspecified)"
"5612",0.0748487584708366,0.472213684210526,"Limit Shapes (Misspecified)"
"5712",0.0763738156312418,0.474796315789474,"Limit Shapes (Misspecified)"
"5812",0.0778963014766223,0.47744,"Limit Shapes (Misspecified)"
"5912",0.0794174990838852,0.480141578947369,"Limit Shapes (Misspecified)"
"6013",0.0809489850479734,0.482522105263158,"Limit Shapes (Misspecified)"
"6113",0.0824750073547248,0.485065263157895,"Limit Shapes (Misspecified)"
"6212",0.0840077810408097,0.487397368421053,"Limit Shapes (Misspecified)"
"6312",0.0855315546081867,0.489992631578947,"Limit Shapes (Misspecified)"
"6412",0.0870701181401062,0.492146842105263,"Limit Shapes (Misspecified)"
"6511",0.088617040768401,0.49405,"Limit Shapes (Misspecified)"
"6611",0.0901559248114867,0.496223157894736,"Limit Shapes (Misspecified)"
"6711",0.0916854871924564,0.49860947368421,"Limit Shapes (Misspecified)"
"6811",0.0932282297564425,0.500652631578947,"Limit Shapes (Misspecified)"
"6912",0.0947696871790372,0.502706842105263,"Limit Shapes (Misspecified)"
"7012",0.096317255474754,0.504602631578947,"Limit Shapes (Misspecified)"
"7111",0.0978609652495703,0.506628421052632,"Limit Shapes (Misspecified)"
"7211",0.0994030662751029,0.508623157894737,"Limit Shapes (Misspecified)"
"7311",0.100948383766961,0.510578947368421,"Limit Shapes (Misspecified)"
"7411",0.102503346528828,0.512233684210526,"Limit Shapes (Misspecified)"
"7511",0.104052844084995,0.514039473684211,"Limit Shapes (Misspecified)"
"7611",0.105597839517324,0.516004736842105,"Limit Shapes (Misspecified)"
"7711",0.107149907872394,0.517728947368421,"Limit Shapes (Misspecified)"
"7812",0.108702941889932,0.519474210526316,"Limit Shapes (Misspecified)"
"7912",0.110252440478341,0.521241052631579,"Limit Shapes (Misspecified)"
"802",0.111804187290003,0.522995263157895,"Limit Shapes (Misspecified)"
"813",0.113360435709383,0.524609473684211,"Limit Shapes (Misspecified)"
"822",0.114917008252775,0.526236315789474,"Limit Shapes (Misspecified)"
"832",0.11647100793278,0.527872631578947,"Limit Shapes (Misspecified)"
"842",0.11802564966736,0.529547894736842,"Limit Shapes (Misspecified)"
